34051570;Stadtsparkasse Wermelskirchen;WELADED1WMK;00
34060094;Volksbank Remscheid-Solingen Remscheid-Lennep;VBRSDE33XXX;00
34070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB340;63
34070093;Deutsche Bank;DEUTDEDW340;63
34080031;Commerzbank vormals Dresdner Bank;DRESDEFF340;76
34240050;Commerzbank;COBADEFFXXX;13
34250000;Stadt-Sparkasse Solingen;SOLSDE33XXX;00
34270024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB342;63
34270094;Deutsche Bank;DEUTDEDW342;63
34280032;Commerzbank vormals Dresdner Bank;DRESDEFF342;76
35010111;SEB;ESSEDE5F350;13
35020030;National-Bank -alt-;NBAGDE3EXXX;10
35040038;Commerzbank;COBADEFFXXX;13
35040085;Commerzbank, Gf Web-K;COBADEFFXXX;13
35050000;Sparkasse Duisburg;DUISDE33XXX;00
35060190;Bank für Kirche und Diakonie - KD-Bank;GENODED1DKD;06
35060386;Volksbank Rhein-Ruhr;GENODED1VRR;40
35060632;apoBank;DAAEDED1032;A4
35070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB350;63
35070030;Deutsche Bank;DEUTDEDE350;63
35080070;Commerzbank vormals Dresdner Bank;DRESDEFF350;76
35080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;DRESDEFFI91;09
35080086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;DRESDEFFI92;09
35080087;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3;DRESDEFFI93;09
35080088;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4;DRESDEFFI94;09
35080089;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5;DRESDEFFI95;09
35090300;Bank für Schiffahrt (BFS) Fil d Ostfr VB Leer;GENODEF1BSD;09
35211012;SEB;ESSEDE5F352;13
35251000;Sparkasse Dinslaken-Voerde-Hünxe;WELADED1DIN;00
35261248;Volksbank Dinslaken;GENODED1DLK;06
35450000;Sparkasse am Niederrhein;WELADED1MOR;00
35451460;Sparkasse Neukirchen-Vluyn -alt-;WELADED1NVL;00
35451775;Sparkasse Rheinberg -alt-;WELADED1RHB;00
35461106;Volksbank Niederrhein;GENODED1NRH;06
35640064;Commerzbank;COBADEFFXXX;13
35650000;Verbands-Sparkasse Wesel;WELADED1WES;00
35660599;Volksbank Rhein-Lippe;GENODED1RLW;06
35850000;Stadtsparkasse Emmerich-Rees;WELADED1EMR;00
35860245;Volksbank Emmerich-Rees;GENODED1EMR;06
36000000;Bundesbank;MARKDEF1360;09
36010043;Postbank;PBNKDEFFXXX;24
36010111;SEB;ESSEDE5F360;13
36010200;VON ESSEN Bankgesellschaft;VONEDE33XXX;09
36010424;Aareal Bank;AARBDE5W360;09
36010600;NIBC Bank Deutschland;GABKDE31XXX;06
36010699;NIBC Bank Deutschland Asset Backed Securities;GABKDE31699;06
36020030;National-Bank Essen;NBAGDE3EXXX;10
36020186;UniCredit Bank - HypoVereinsbank;HYVEDEMM360;99
36033300;Santander Consumer Bank;SCFBDE33XXX;09
36036000;VALOVIS Bank;VABKDE3EXXX;09
36040039;Commerzbank;COBADEFFXXX;13
36040060;Commerzbank CC;COBADEFFXXX;09
36040061;Commerzbank CC;COBADEFFXXX;09
36040085;Commerzbank, Gf Web-K;COBADEFFXXX;13
36050105;Sparkasse Essen;SPESDE3EXXX;78
36060192;Pax-Bank;GENODED1PA2;06
36060295;Bank im Bistum Essen;GENODED1BBE;06
36060488;GENO BANK ESSEN;GENODEM1GBE;34
36060591;Sparda-Bank West;GENODED1SPE;51
36060610;apoBank;DAAEDED1010;A4
36070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDBESS;63
36070050;Deutsche Bank;DEUTDEDEXXX;63
36080080;Commerzbank vormals Dresdner Bank;DRESDEFF360;76
36080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK  2;DRESDEFFI66;09
36089321;Commerzbank vormals Dresdner Bank ITGK;DRESDEFFI17;09
36210111;SEB;ESSEDE5F362;13
36220030;National-Bank -alt-;NBAGDE3EXXX;10
36240045;Commerzbank;COBADEFFXXX;13
36250000;Sparkasse Mülheim an der Ruhr;SPMHDE3EXXX;06
36270024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB362;63
36270048;Deutsche Bank;DEUTDEDE362;63
36280071;Commerzbank vormals Dresdner Bank;DRESDEFF362;76
36520030;National-Bank -alt-;NBAGDE3EXXX;10
36540046;Commerzbank;COBADEFFXXX;13
36550000;Stadtsparkasse Oberhausen;WELADED1OBH;00
36570024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB365;63
36570049;Deutsche Bank;DEUTDEDE365;63
36580072;Commerzbank vormals Dresdner Bank;DRESDEFF365;76
37000000;Bundesbank;MARKDEF1370;09
37010050;Postbank;PBNKDEFFXXX;24
37010111;SEB;ESSEDE5F370;13
37010600;BNP Paribas Niederlassung Deutschland;GEBADE33XXX;09
37010699;BNP Paribas Niederlassung Deutschland;GEBADE33XXX;09
37011000;Deutsche Postbank Easytrade;PBNKDEFFXXX;24
37013030;Deutsche Post Zahlungsdienste;DEZMDE31XXX;01
37020090;UniCredit Bank - HypoVereinsbank;HYVEDEMM429;99
37020200;AXA Bank;AXABDE31XXX;09
37020400;TOYOTA Kreditbank;TOBADE33XXX;09
37020500;Bank für Sozialwirtschaft;BFSWDE33XXX;09
37020600;Santander Consumer Bank MG;AKBCDE31XXX;09
37020900;Ford Bank Ndl. der FCE Bank;FDBADE3KXXX;09
37021100;Mazda Bank Niederlassung der FCE Bank;MAZDDED1XXX;09
37021300;Jaguar Financial Services Ndl der FCE Bank;JAGUDE31XXX;09
37021400;Land Rover Financial Services Ndl der FCE Bank;LRFSDE31XXX;09
37030200;Oppenheim, Sal - jr & Cie;SOPPDE3KXXX;09
37030700;abcbank;WWBADE3AXXX;19
37030800;Isbank Fil Köln;ISBKDEFXKOL;06
37040037;Commerzbank, CC SP;COBADEFFXXX;09
37040044;Commerzbank;COBADEFFXXX;13
37040048;Commerzbank GF-K48;COBADEFFXXX;13
37040060;Commerzbank CC;COBADEFFXXX;09
37040061;Commerzbank CC;COBADEFFXXX;09
37050198;Sparkasse KölnBonn;COLSDE33XXX;00
37050299;Kreissparkasse Köln;COKSDE33XXX;B5
37060120;Pax-Bank Gf MHD;GENODED1PA7;06
37060193;Pax-Bank;GENODED1PAX;06
37060590;Sparda-Bank West;GENODED1SPK;51
37060615;apoBank;DAAEDED1015;A4
37060993;PSD Bank Köln;GENODEF1P13;91
37062124;Bensberger Bank;GENODED1BGL;06
37062365;Raiffeisenbank Frechen-Hürth;GENODED1FHH;06
37062600;VR Bank Bergisch Gladbach;GENODED1PAF;06
37063367;Raiffeisenbank Fischenich-Kendenich;GENODED1FKH;06
37069101;Spar- und Darlehnskasse Aegidienberg;GENODED1AEG;06
37069103;Raiffeisenbank Aldenhoven;GENODED1ALD;06
37069125;Raiffeisenbank Kürten-Odenthal;GENODED1RKO;06
37069153;Spar- und Darlehnskasse Brachelen -alt-;GENODED1HCK;06
37069164;Volksbank Meerbusch;GENODED1MBU;06
37069252;Volksbank Erft;GENODED1ERE;06
37069302;Raiffeisenbank;GENODED1GLK;06
37069303;Volksbank Gemünd-Kall -alt-;GENODED1GKK;06
37069306;Raiffeisenbank Grevenbroich;GENODED1GRB;06
37069322;Raiffeisenbank Gymnich;GENODED1EGY;06
37069330;Volksbank Haaren;GENODED1HAW;06
37069331;Raiffeisenbank von 1895 Zw Horrem -alt-;GENODED1KHO;06
37069342;Volksbank Heimbach;GENODED1HMB;06
37069354;Raiffeisenbank Selfkant Zw -alt-;GENODED1SEG;06
37069355;Spar- und Darlehnskasse Hoengen;GENODED1AHO;06
37069381;VR-Bank Rur-Wurm;GENODED1IMM;06
37069401;Raiffeisenbank Junkersdorf;GENODED1JUK;06
37069405;Raiffeisenbank Kaarst;GENODED1KAA;06
37069412;Raiffeisenbank;GENODED1HRB;06
37069427;Volksbank Dünnwald-Holweide;GENODED1DHK;06
37069429;Volksbank Köln-Nord;GENODED1KNL;06
37069472;Raiffeisenbk Erftstadt -alt-;GENODED1ERF;06
37069520;VR-Bank Rhein-Sieg;GENODED1RST;06
37069521;Raiffeisenbank Rhein-Berg;GENODED1MNH;06
37069524;Raiffeisenbank Much-Ruppichteroth;GENODED1MUC;06
37069577;Raiffeisenbank Odenthal -alt-;GENODED1ODT;06
37069627;Raiffeisenbank Rheinbach Voreifel;GENODED1RBC;06
37069639;Rosbacher Raiffeisenbank;GENODED1WND;06
37069642;Raiffeisenbank;GENODED1SMR;06
37069707;Raiffeisenbank Sankt Augustin;GENODED1SAM;06
37069720;VR-Bank Nordeifel;GENODED1SLE;06
37069805;Volksbank Wachtberg;GENODED1WVI;06
37069833;Raiffeisenbk Wesseling -alt-;GENODED1WSL;06
37069840;Volksbank Wipperfürth-Lindlar;GENODED1WPF;06
37069991;Brühler Bank;GENODED1BRL;06
37070000;Deutsche Bank - Kontoservice für Kunden Sal. Oppenheim;DEUTDEDK402;63
37070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDBKOE;63
37070060;Deutsche Bank;DEUTDEDKXXX;63
37080040;Commerzbank vormals Dresdner Bank;DRESDEFF370;76
37080085;Commerzbank vormals Dresdner Bank Gf PCC DCC-ITGK 1;DRESDEFFI51;09
37080086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4;DRESDEFFI67;09
37080087;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5;DRESDEFFI96;09
37080088;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6;DRESDEFFI97;09
37080089;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 7;DRESDEFFI98;09
37080090;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 8;DRESDEFFJ01;09
37080091;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 9;DRESDEFFJ02;09
37080092;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 10;DRESDEFFJ03;09
37080093;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 11;DRESDEFFJ04;09
37080094;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 12;DRESDEFFJ05;09
37080095;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 13;DRESDEFFJ06;09
37080096;Commerzbank vormals Dresdner Bank Zw 96;DRESDEFFXXX;76
37080097;Commerzbank vormals Dresdner Bank Zw 97;DRESDEFFXXX;76
37080098;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 14;DRESDEFFJ07;09
37080099;Commerzbank vormals Dresdner Bank Zw 99;DRESDEFFI36;76
37089340;Commerzbank vormals Dresdner Bank ITGK I;DRESDEFFI04;09
37089342;Commerzbank vormals Dresdner Bank ITGK II;DRESDEFFI05;09
37160087;Kölner Bank;GENODED1CGN;06
37161289;VR-Bank Rhein-Erft;GENODED1BRH;06
37540050;Commerzbank;COBADEFFXXX;13
37551020;Stadt-Sparkasse Leichlingen;WELADED1LEI;00
37551440;Sparkasse Leverkusen;WELADEDLLEV;00
37551780;Stadt-Sparkasse Langenfeld;WELADED1LAF;00
37560092;Volksbank Rhein-Wupper;GENODED1RWL;06
37570024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB375;63
37570064;Deutsche Bank;DEUTDEDK375;63
38010053;Postbank Zentrale;PBNKDEFF380;09
38010111;SEB;ESSEDE5F380;13
38010700;DSL Bank;PBNKDEFFDSL;09
38010900;KfW Ndl Bonn;DTABDED1XXX;09
38010999;KfW Ausbildungsförderung Bonn;DTABDED1AUS;06
38011000;VÖB-ZVD Processing;VZVDDED1XXX;09
38011001;VÖB-ZVD Processing;VZVDDED1001;09
38011002;VÖB-ZVD Processing;VZVDDED1002;09
38011003;VÖB-ZVD Processing;VZVDDED1003;09
38011004;VÖB-ZVD Processing;VZVDDED1004;09
38011005;VÖB-ZVD Processing;VZVDDED1005;09
38011006;VÖB-ZVD Processing;VZVDDED1006;09
38011007;VÖB-ZVD Processing;VZVDDED1007;09
38011008;VÖB-ZVD Processing;VZVDDED1008;09
38020090;UniCredit Bank - HypoVereinsbank;HYVEDEMM402;99
38040007;Commerzbank;COBADEFFXXX;13
38050000;Sparkasse Bonn -alt-;COLSDE33BON;00
38051290;Stadtsparkasse Bad Honnef;WELADED1HON;00
38060186;Volksbank Bonn Rhein-Sieg;GENODED1BRS;06
38070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB380;63
38070059;Deutsche Bank;DEUTDEDK380;63
38070724;Deutsche Bank Privat und Geschäftskunden F 950;DEUTDEDBXXX;63
38077724;Deutsche Bank Privat und Geschäftskunden F 950;DEUTDEDB383;63
38080055;Commerzbank vormals Dresdner Bank;DRESDEFF380;76
38160220;VR-Bank Bonn;GENODED1HBO;06
38250110;Kreissparkasse Euskirchen;WELADED1EUS;00
38260082;Volksbank Euskirchen;GENODED1EVB;06
38440016;Commerzbank;COBADEFFXXX;13
38450000;Sparkasse Gummersbach-Bergneustadt;WELADED1GMB;00
38452490;Sparkasse der Homburgischen Gemeinden;WELADED1WIE;00
38462135;Volksbank Oberberg;GENODED1WIL;06
38470024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB384;63
38470091;Deutsche Bank;DEUTDEDW384;63
38621500;Steyler Bank;GENODED1STB;38
38650000;Kreissparkasse Siegburg;WELADED1SGB;00
38651390;Sparkasse Hennef;WELADED1HEN;00
39010111;SEB;ESSEDE5F390;13
39020000;Aachener Bausparkasse;AABSDE31XXX;09
39040013;Commerzbank;COBADEFFXXX;13
39050000;Sparkasse Aachen;AACSDE33XXX;00
39060180;Aachener Bank;GENODED1AAC;06
39060630;apoBank;DAAEDED1030;A4
39061981;Heinsberger Volksbank;GENODED1HNB;06
39070020;Deutsche Bank;DEUTDEDK390;63
39070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB390;63
39080005;Commerzbank vormals Dresdner Bank;DRESDEFF390;76
39080098;Commerzbank vormals Dresdner Bank Zw 98;DRESDEFFI37;76
39080099;Commerzbank vormals Dresdner Bank Zw 99;DRESDEFFI38;76
39160191;Pax-Bank;GENODED1PA1;06
39161490;Volksbank Aachen Süd;GENODED1AAS;06
39162980;VR-Bank;GENODED1WUR;06
39362254;Raiffeisen-Bank Eschweiler;GENODED1RSC;06
39540052;Commerzbank;COBADEFFXXX;13
39550110;Sparkasse Düren;SDUEDE33XXX;00
39560201;Volksbank Düren;GENODED1DUE;06
39570024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB395;63
39570061;Deutsche Bank;DEUTDEDK395;63
39580041;Commerzbank vormals Dresdner Bank;DRESDEFF395;76
40010111;SEB;ESSEDE5F400;13
40022000;NRW.BANK;NRWBDEDMMST;08
40030000;Münsterländische Bank Thie & Co;MLBKDE3MXXX;61
40040028;Commerzbank;COBADEFFXXX;13
40050000;Landesbank Hessen-Thüringen Girozentrale NL. Düsseldorf;WELADE3MXXX;08
40050150;Sparkasse Münsterland Ost;WELADED1MST;00
40055555;LBS Westdeutsche Landesbausparkasse;LBSWDE31XXX;09
40060000;WGZ Bank;GENODEMSXXX;44
40060265;DKM Darlehnskasse Münster;GENODEM1DKM;34
40060300;WL BANK Westfälische Landschaft Bodenkreditbank;GENODEM1WLM;34
40060560;Sparda-Bank Münster;GENODEF1S08;85
40060614;apoBank;DAAEDED1014;A4
40061238;Volksbank Greven;GENODEM1GRV;34
40069226;Volksbank Lette-Darup-Rorup;GENODEM1CND;34
40069266;Volksbank Marsberg;GENODEM1MAS;34
40069283;Volksbank Schlangen;GENODEM1SLN;34
40069348;Volksbank Medebach -alt-;GENODEM1MDB;34
40069362;Volksbank;GENODEM1SAE;34
40069363;Volksbank Schermbeck;GENODEM1SMB;34
40069371;Volksbank Thülen;GENODEM1BTH;34
40069408;Volksbank Baumberge;GENODEM1BAU;34
40069462;Volksbank Sprakel;GENODEM1MSS;34
40069477;Volksbank Wulfen -alt-;GENODEM1DWU;34
40069546;Volksbank Senden;GENODEM1SDN;34
40069600;Volksbank Amelsbüren;GENODEM1MAB;34
40069601;Volksbank Ascheberg-Herbern;GENODEM1CAN;34
40069606;Volksbank Erle;GENODEM1ERR;34
40069622;Volksbank Seppenrade;GENODEM1LSP;34
40069636;Volksbank Lette -alt-;GENODEM1CLE;34
40069709;Volksbank Lembeck-Rhade;GENODEM1DLR;34
40069716;Volksbank Südkirchen-Capelle-Nordkirchen;GENODEM1SCN;34
40070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB400;63
40070080;Deutsche Bank;DEUTDE3B400;63
40080040;Commerzbank vormals Dresdner Bank;DRESDEFF400;76
40080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;DRESDEFFI68;09
40090900;PSD Bank Westfalen-Lippe;GENODEF1P15;91
40150001;Helaba Düsseldorf Gf Verrechnung FI-Münster;           ;09
40153768;Verbundsparkasse Emsdetten Ochtrup;WELADED1EMS;01
40154006;Sparkasse Gronau;WELADED1GRO;00
40154476;Stadtsparkasse Lengerich;WELADED1LEN;00
40154530;Sparkasse Westmünsterland;WELADE3WXXX;00
40154702;Stadtsparkasse Stadtlohn;WELADED1STL;00
40160050;Volksbank Münster;GENODEM1MSC;34
40163720;Volksbank Nordmünsterland -alt-;GENODEM1SEE;34
40164024;Volksbank Gronau-Ahaus;GENODEM1GRN;34
40164256;Volksbank Laer-Horstmar-Leer;GENODEM1LAE;34
40164352;Volksbank Nottuln;GENODEM1CNO;34
40164528;Volksbank Lüdinghausen-Olfen;GENODEM1LHN;34
40164618;Volksbank;GENODEM1OTR;34
40164901;Volksbank Gescher;GENODEM1GE1;34
40165366;Volksbank Selm-Bork;GENODEM1SEM;34
40166439;Volksbank Lengerich/Lotte -alt-;GENODEM1LLE;34
40166800;Volksbank Buldern -alt-;GENODEM1BUL;34
40340030;Commerzbank;COBADEFFXXX;13
40350005;Stadtsparkasse Rheine;WELADED1RHN;00
40351060;Kreissparkasse Steinfurt;WELADED1STF;00
40351220;Sparkasse Steinfurt -alt-;WELADED1IBB;00
40361627;Volksbank Westerkappeln-Wersen;GENODEM1WKP;34
40361906;VR-Bank Kreis Steinfurt;GENODEM1IBB;34
40363433;Volksbank Hörstel -alt-;GENODEM1HRL;34
40370024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB403;63
40370079;Deutsche Bank;DEUTDE3B403;63
41010111;SEB;ESSEDE5F410;13
41040018;Commerzbank;COBADEFFXXX;13
41041000;ZTB der Commerzbank;COBADEFFXXX;13
41050095;Sparkasse Hamm;WELADED1HAM;00
41051605;Stadtsparkasse Werne;WELADED1WRN;00
41051845;Sparkasse Bergkamen-Bönen;WELADED1BGK;00
41060120;Volksbank Hamm -alt-;GENODEM1HMM;34
41061011;Spar- und Darlehnskasse Bockum-Hövel;GENODEM1HBH;34
41061903;BAG Bankaktiengesellschaft;GENODEM1BAG;34
41062215;Volksbank Bönen;GENODEM1BO1;34
41070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB410;63
41070049;Deutsche Bank;DEUTDEDE410;63
41240048;Commerzbank;COBADEFFXXX;13
41250035;Sparkasse Beckum-Wadersloh;WELADED1BEK;00
41260006;Volksbank Beckum -alt-;GENODEM1BEK;34
41261324;Volksbank Enniger-Ostenfelde-Westkirchen;GENODEM1EOW;34
41261419;Volksbank Oelde-Ennigerloh-Neubeckum;GENODEM1OEN;34
41262501;Volksbank Ahlen-Sassenberg-Warendorf;GENODEM1AHL;34
41262621;Vereinigte Volksbank Telgte;GENODEM1SDH;34
41280043;Commerzbank vormals Dresdner Bank;DRESDEFF413;76
41440018;Commerzbank;COBADEFFXXX;13
41450075;Sparkasse Soest;WELADED1SOS;00
41451750;Sparkasse Werl;WELADED1WRL;00
41460116;Volksbank Hellweg;GENODEM1SOE;34
41462295;Volksbank Wickede (Ruhr);GENODEM1WRU;34
41650001;Sparkasse Lippstadt;WELADED1LIP;00
41651770;Sparkasse Hochsauerland;WELADED1HSL;00
41651815;Sparkasse Erwitte-Anröchte;WELADED1ERW;00
41651965;Sparkasse Geseke;WELADED1GES;00
41652560;Sparkasse Warstein-Rüthen -alt-;WELADED1WAR;00
41660124;Volksbank Beckum-Lippstadt;GENODEM1LPS;34
41661206;Volksbank Anröchte;GENODEM1ANR;34
41661504;Volksbank Benninghausen -alt-;GENODEM1LBH;34
41661719;Volksbank Brilon -alt-;GENODEM1BRI;34
41662465;Volksbank Störmede;GENODEM1SGE;34
41662557;Volksbank Warstein-Belecke -alt-;GENODEM1WST;34
41663335;Volksbank Hörste;GENODEM1HOE;34
41670024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB416;63
41670027;Deutsche Bank;DEUTDE3B416;63
41670028;Deutsche Bank;DEUTDE3B417;63
41670029;Deutsche Bank;DEUTDE3B414;63
41670030;Deutsche Bank;DEUTDE3B418;63
42010111;SEB;ESSEDE5F420;13
42030600;Isbank Fil Gelsenkirchen;ISBKDEFXGEL;06
42040040;Commerzbank;COBADEFFXXX;13
42050001;Sparkasse Gelsenkirchen;WELADED1GEK;25
42070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB420;63
42070062;Deutsche Bank;DEUTDEDE420;63
42080082;Commerzbank vormals Dresdner Bank;DRESDEFF420;76
42260001;Volksbank Ruhr Mitte;GENODEM1GBU;34
42450040;Stadtsparkasse Gladbeck;WELADED1GLA;00
42451220;Sparkasse Bottrop;WELADED1BOT;00
42461435;Volksbank Kirchhellen;GENODEM1KIH;34
42610112;SEB;ESSEDE5F426;13
42640048;Commerzbank;COBADEFFXXX;13
42650150;Sparkasse Vest Recklinghausen;WELADED1REK;00
42651315;Stadtsparkasse Haltern am See;WELADED1HAT;00
42661008;Volksbank Marl-Recklinghausen;GENODEM1MRL;34
42661330;Volksbank Haltern;GENODEM1HLT;34
42661522;Volksbank Herten-Westerholt -alt-;GENODEM1HWE;34
42661717;Volksbank Waltrop;GENODEM1WLW;34
42662320;Volksbank Dorsten;GENODEM1DST;34
42680081;Commerzbank vormals Dresdner Bank;DRESDEFF426;76
42840005;Commerzbank;COBADEFFXXX;13
42850035;Stadtsparkasse Bocholt;WELADED1BOH;00
42860003;Volksbank Bocholt;GENODEM1BOH;34
42861239;Spar- und Darlehnskasse;GENODEM1RKN;34
42861387;VR-Bank Westmünsterland;GENODEM1BOB;34
42861515;Volksbank Gemen;GENODEM1BOG;34
42861608;Volksbank Heiden;GENODEM1HEI;34
42861814;Volksbank Rhede;GENODEM1RHD;34
42862451;Volksbank Raesfeld;GENODEM1RAE;34
42870024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB428;63
42870077;Deutsche Bank;DEUTDE3B428;63
43000000;Bundesbank;MARKDEF1430;09
43010111;SEB;ESSEDE5F430;13
43040036;Commerzbank;COBADEFFXXX;13
43050001;Sparkasse Bochum;WELADED1BOC;00
43051040;Sparkasse Hattingen;WELADED1HTG;00
43060129;Volksbank Bochum Witten;GENODEM1BOC;34
43060967;GLS Gemeinschaftsbank;GENODEM1GLS;34
43070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB430;63
43070061;Deutsche Bank;DEUTDEDE430;63
43080083;Commerzbank vormals Dresdner Bank;DRESDEFF430;76
43250030;Herner Sparkasse;WELADED1HRN;00
44000000;Bundesbank;MARKDEF1440;09
44010046;Postbank;PBNKDEFFXXX;24
44010111;SEB;ESSEDE5F440;13
44020090;UniCredit Bank - HypoVereinsbank;HYVEDEMM808;99
44040037;Commerzbank;COBADEFFXXX;13
44040060;Commerzbank CC;COBADEFFXXX;09
44040061;Commerzbank CC;COBADEFFXXX;09
44040085;Commerzbank, Gf Web-K;COBADEFFXXX;13
44050000;Landesbank Hessen-Thüringen Girozentrale NL. Düsseldorf;WELADE3DXXX;08
44050199;Sparkasse Dortmund;DORTDE33XXX;06
44060122;Volksbank Dortmund-Nordwest;GENODEM1DNW;34
44060604;apoBank;DAAEDED1004;A4
44064406;Bank für Kirche und Diakonie - KD-Bank Gf Sonder-BLZ;GENODED1KDD;09
44070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB440;63
44070050;Deutsche Bank;DEUTDEDE440;63
44080050;Commerzbank vormals Dresdner Bank;DRESDEFF440;76
44080055;Commerzbank vormals Dresdner Bank Zw 55;DRESDEFF446;76
44080057;Commerzbank vormals Dresdner Bank Gf ZW 57;DRESDEFF447;76
44080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;DRESDEFFI69;09
44089320;Commerzbank vormals Dresdner Bank ITGK;DRESDEFFI18;09
44090920;PSD Bank Dortmund -alt-;GENODEF1P04;91
44152370;Sparkasse Lünen;WELADED1LUN;00
44152490;Stadtsparkasse Schwerte;WELADED1SWT;00
44160014;Dortmunder Volksbank;GENODEM1DOR;34
44340037;Commerzbank;COBADEFFXXX;13
44350060;Sparkasse UnnaKamen;WELADED1UNN;00
44351380;Sparkasse Kamen -alt-;WELADED1KAM;00
44351740;Sparkasse Fröndenberg;WELADED1FRN;00
44361342;Volksbank Kamen-Werne;GENODEM1KWK;34
44540022;Commerzbank;COBADEFFXXX;13
44550045;Sparkasse der Stadt Iserlohn;WELADED1ISL;00
44551210;Sparkasse Märkisches Sauerland Hemer-Menden;WELADED1HEM;00
44570004;Deutsche Bank;DEUTDEDW445;63
44570024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB445;63
44580070;Commerzbank vormals Dresdner Bank;DRESDEFF445;76
44580085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;DRESDEFFI70;09
44750065;Sparkasse Menden -alt-;WELADED1MEN;00
44761312;Mendener Bank;GENODEM1MEN;34
44761534;Volksbank im Märkischen Kreis;GENODEM1NRD;34
45000000;Bundesbank;MARKDEF1450;09
45040042;Commerzbank;COBADEFFXXX;13
45050001;Sparkasse Hagen;WELADE3HXXX;02
45051485;Stadtsparkasse Herdecke;WELADED1HER;00
45060009;Märkische Bank;GENODEM1HGN;34
45061524;Volksbank Hohenlimburg;GENODEM1HLH;34
45070002;Deutsche Bank;DEUTDEDW450;63
45070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB450;63
45080060;Commerzbank vormals Dresdner Bank;DRESDEFF450;76
45240056;Commerzbank;COBADEFFXXX;13
45250035;Sparkasse Witten;WELADED1WTN;00
45251480;Stadtsparkasse Wetter;WELADED1WET;00
45251515;Stadtsparkasse Sprockhövel;SPSHDE31XXX;00
45260041;Volksbank Witten -alt-;GENODEM1WTN;34
45260475;Spar- u Kreditbank d Bundes Fr ev Gemeinden;GENODEM1BFG;34
45261547;Volksbank Sprockhövel;GENODEM1SPO;34
45450050;Stadtsparkasse Gevelsberg;WELADED1GEV;00
45451060;Sparkasse Ennepetal-Breckerfeld;WELADED1ENE;00
45451555;Städtische Sparkasse zu Schwelm;WELADED1SLM;09
45660029;Volksbank Altena -alt-;GENODEM1ALA;34
45840026;Commerzbank;COBADEFFXXX;13
45841031;Commerzbank;COBADEFFXXX;13
45850005;Sparkasse Lüdenscheid;WELADED1LSD;00
45851020;Vereinigte Sparkasse im Märkischen Kreis;WELADED1PLB;00
45851665;Sparkasse Kierspe-Meinerzhagen;WELADED1KMZ;00
45860033;Volksbank Lüdenscheid -alt-;GENODEM1LHA;34
45861434;Volksbank Kierspe;GENODEM1KIE;34
45861617;Volksbank Meinerzhagen -alt-;GENODEM1MOM;34
46010111;SEB;ESSEDE5F460;13
46040033;Commerzbank;COBADEFFXXX;13
46050001;Sparkasse Siegen;WELADED1SIE;00
46051240;Sparkasse Burbach-Neunkirchen;WELADED1BUB;00
46051733;Stadtsparkasse Freudenberg;WELADED1FRE;00
46051875;Stadtsparkasse Hilchenbach;WELADED1HIL;00
46052855;Stadtsparkasse Schmallenberg;WELADED1SMB;00
